encoder_seed,head,parent,n_quartets,S,J_star,J,J_head_dev
raw_clean_s11,logistic_flip,311,4,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,315,1,1.0,0.0,0.0,1.0
raw_clean_s11,logistic_flip,325,2,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,326,1,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,330,2,0.5,0.0,0.0,0.0
raw_clean_s11,logistic_flip,331,6,1.0,0.3333333333333333,0.0,0.0
raw_clean_s11,logistic_flip,335,3,1.0,0.6666666666666666,0.0,0.0
raw_clean_s11,logistic_flip,336,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,340,1,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,342,1,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,343,1,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,354,6,0.8333333333333334,0.0,0.0,0.16666666666666666
raw_clean_s11,logistic_flip,357,1,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,362,3,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,363,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,370,2,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,372,3,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,logistic_flip,376,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,380,3,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,399,3,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,400,6,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,logistic_flip,418,2,1.0,0.0,1.0,0.5
raw_clean_s11,logistic_flip,419,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,422,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,427,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,433,3,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,437,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,443,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,444,6,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,logistic_flip,455,2,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,457,3,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,463,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,469,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
raw_clean_s11,logistic_flip,484,2,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,485,2,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,489,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,491,1,0.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,493,6,1.0,0.0,0.0,0.0
raw_clean_s11,logistic_flip,502,3,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,1,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,10,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,13,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,15,5,0.8,0.0,0.0,0.0
raw_clean_s11,ranking_flip,16,4,0.25,0.0,0.0,0.0
raw_clean_s11,ranking_flip,35,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,37,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,39,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,49,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,53,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,55,2,1.0,0.0,1.0,0.0
raw_clean_s11,ranking_flip,66,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,81,3,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,82,4,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,84,8,0.25,0.0,0.0,0.0
raw_clean_s11,ranking_flip,87,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,90,10,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,96,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,98,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,99,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,100,3,0.6666666666666666,0.0,0.0,0.0
raw_clean_s11,ranking_flip,102,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,105,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,106,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,107,6,0.16666666666666666,0.0,0.16666666666666666,0.0
raw_clean_s11,ranking_flip,109,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,115,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,117,1,1.0,0.0,0.0,1.0
raw_clean_s11,ranking_flip,125,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,126,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,134,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,135,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,136,4,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,140,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,145,1,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,147,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,149,1,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,161,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,171,1,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,173,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,174,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,183,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,190,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,191,4,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,192,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,197,2,1.0,0.0,0.0,1.0
raw_clean_s11,ranking_flip,208,2,0.5,0.0,0.0,0.0
raw_clean_s11,ranking_flip,229,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,230,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,233,7,0.2857142857142857,0.0,0.0,0.0
raw_clean_s11,ranking_flip,236,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,237,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,244,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,245,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,246,6,0.5,0.0,0.0,0.0
raw_clean_s11,ranking_flip,271,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,272,5,0.4,0.0,0.0,0.0
raw_clean_s11,ranking_flip,275,1,1.0,0.0,1.0,0.0
raw_clean_s11,ranking_flip,276,3,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,285,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,286,1,1.0,0.0,1.0,0.0
raw_clean_s11,ranking_flip,288,2,1.0,1.0,0.0,0.0
raw_clean_s11,ranking_flip,289,2,0.5,0.0,0.0,0.0
raw_clean_s11,ranking_flip,292,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,295,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,302,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,304,3,0.6666666666666666,0.0,0.0,0.0
raw_clean_s11,ranking_flip,311,4,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,315,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,325,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,326,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,330,2,0.5,0.0,0.0,0.5
raw_clean_s11,ranking_flip,331,6,1.0,0.5,0.0,0.0
raw_clean_s11,ranking_flip,335,3,1.0,0.6666666666666666,0.0,0.0
raw_clean_s11,ranking_flip,336,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,340,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,342,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,343,1,1.0,0.0,0.0,1.0
raw_clean_s11,ranking_flip,354,6,0.8333333333333334,0.0,0.16666666666666666,0.0
raw_clean_s11,ranking_flip,357,1,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,362,3,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,363,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,370,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,372,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,376,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,380,3,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,399,3,1.0,0.0,0.0,0.3333333333333333
raw_clean_s11,ranking_flip,400,6,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,ranking_flip,418,2,1.0,0.0,0.0,1.0
raw_clean_s11,ranking_flip,419,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,422,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,427,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,433,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,437,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,443,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,444,6,0.5,0.0,0.0,0.0
raw_clean_s11,ranking_flip,455,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,457,3,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,463,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,469,3,0.6666666666666666,0.0,0.3333333333333333,0.0
raw_clean_s11,ranking_flip,484,2,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,485,2,1.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,489,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,491,1,0.0,0.0,0.0,0.0
raw_clean_s11,ranking_flip,493,6,1.0,0.0,0.0,0.16666666666666666
raw_clean_s11,ranking_flip,502,3,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,1,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,10,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,13,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,15,5,0.4,0.0,0.0,0.0
raw_clean_s11,mlp_flip,16,4,0.25,0.0,0.0,0.0
raw_clean_s11,mlp_flip,35,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,37,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,39,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,49,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,53,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,55,2,1.0,0.0,0.5,0.0
raw_clean_s11,mlp_flip,66,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,81,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,82,4,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,84,8,0.25,0.0,0.0,0.0
raw_clean_s11,mlp_flip,87,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,90,10,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,96,2,1.0,0.0,0.0,0.5
raw_clean_s11,mlp_flip,98,2,0.5,0.0,0.0,0.0
raw_clean_s11,mlp_flip,99,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,100,3,0.6666666666666666,0.6666666666666666,0.0,0.0
raw_clean_s11,mlp_flip,102,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,105,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,106,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,107,6,0.16666666666666666,0.0,0.0,0.0
raw_clean_s11,mlp_flip,109,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,115,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,117,1,1.0,0.0,1.0,0.0
raw_clean_s11,mlp_flip,125,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,126,3,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,mlp_flip,134,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,135,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,136,4,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,140,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,145,1,1.0,1.0,0.0,0.0
raw_clean_s11,mlp_flip,147,1,1.0,1.0,1.0,1.0
raw_clean_s11,mlp_flip,149,1,1.0,1.0,0.0,1.0
raw_clean_s11,mlp_flip,161,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,171,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,173,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,174,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,183,2,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,190,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,191,4,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,192,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,197,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,208,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,229,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,230,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,233,7,0.2857142857142857,0.0,0.0,0.0
raw_clean_s11,mlp_flip,236,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,237,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,244,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,245,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,246,6,0.5,0.3333333333333333,0.0,0.5
raw_clean_s11,mlp_flip,271,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,272,5,0.4,0.0,0.0,0.0
raw_clean_s11,mlp_flip,275,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,276,3,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,285,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,286,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,288,2,1.0,1.0,0.0,0.0
raw_clean_s11,mlp_flip,289,2,0.5,0.0,0.0,0.0
raw_clean_s11,mlp_flip,292,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,295,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,302,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,304,3,0.6666666666666666,0.0,0.0,0.3333333333333333
raw_clean_s11,mlp_flip,311,4,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,315,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,325,2,0.5,0.0,0.0,0.5
raw_clean_s11,mlp_flip,326,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,330,2,0.5,0.0,0.0,0.0
raw_clean_s11,mlp_flip,331,6,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,335,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
raw_clean_s11,mlp_flip,336,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,340,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,342,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,343,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,354,6,1.0,0.0,0.5,0.0
raw_clean_s11,mlp_flip,357,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,362,3,1.0,0.3333333333333333,0.0,0.0
raw_clean_s11,mlp_flip,363,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,370,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,372,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,376,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,380,3,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,399,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,400,6,0.3333333333333333,0.0,0.0,0.0
raw_clean_s11,mlp_flip,418,2,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,419,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,422,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,427,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,433,3,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,437,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,443,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,444,6,0.6666666666666666,0.5,0.0,0.0
raw_clean_s11,mlp_flip,455,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,457,3,0.6666666666666666,0.0,0.0,0.0
raw_clean_s11,mlp_flip,463,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,469,3,0.6666666666666666,0.0,0.0,0.0
raw_clean_s11,mlp_flip,484,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,485,2,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,489,1,1.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,491,1,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,493,6,0.0,0.0,0.0,0.0
raw_clean_s11,mlp_flip,502,3,1.0,1.0,0.3333333333333333,0.3333333333333333
raw_flipmine_s11,logistic_static,1,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,10,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,13,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,15,5,0.2,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,16,4,0.5,0.25,0.0,0.0
raw_flipmine_s11,logistic_static,35,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,37,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,39,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,49,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,53,1,1.0,0.0,1.0,0.0
raw_flipmine_s11,logistic_static,55,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,66,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,81,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,82,4,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,84,8,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,87,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,90,10,1.0,0.7,0.5,0.5
raw_flipmine_s11,logistic_static,96,2,0.5,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,98,2,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,99,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,100,3,0.6666666666666666,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,102,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,105,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,106,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,107,6,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,109,1,1.0,0.0,1.0,0.0
raw_flipmine_s11,logistic_static,115,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,117,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,125,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,126,3,0.3333333333333333,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,134,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,135,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,136,4,0.75,0.5,0.25,0.25
raw_flipmine_s11,logistic_static,140,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,145,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,147,1,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,149,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,161,1,1.0,0.0,0.0,1.0
raw_flipmine_s11,logistic_static,171,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,173,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,174,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,183,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,190,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,191,4,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,192,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,197,2,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,208,2,0.5,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,229,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,230,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,233,7,0.14285714285714285,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,236,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,237,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,244,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,245,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,246,6,1.0,0.16666666666666666,0.0,0.0
raw_flipmine_s11,logistic_static,271,1,1.0,0.0,0.0,1.0
raw_flipmine_s11,logistic_static,272,5,1.0,0.2,0.2,0.2
raw_flipmine_s11,logistic_static,275,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,276,3,1.0,0.3333333333333333,0.0,0.3333333333333333
raw_flipmine_s11,logistic_static,285,3,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,286,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,288,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,289,2,1.0,0.0,1.0,0.0
raw_flipmine_s11,logistic_static,292,1,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,295,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,302,2,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,304,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,311,4,0.25,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,315,1,1.0,0.0,0.0,1.0
raw_flipmine_s11,logistic_static,325,2,0.5,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,326,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,330,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,331,6,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,335,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,336,1,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,340,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,342,1,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,343,1,1.0,0.0,1.0,1.0
raw_flipmine_s11,logistic_static,354,6,0.3333333333333333,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,357,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,362,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,363,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,370,2,1.0,1.0,0.0,0.5
raw_flipmine_s11,logistic_static,372,3,0.3333333333333333,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,376,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,380,3,1.0,0.0,0.3333333333333333,0.0
raw_flipmine_s11,logistic_static,399,3,1.0,0.0,0.6666666666666666,0.0
raw_flipmine_s11,logistic_static,400,6,0.3333333333333333,0.3333333333333333,0.0,0.0
raw_flipmine_s11,logistic_static,418,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,419,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,422,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,logistic_static,427,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,433,3,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,437,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,443,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,444,6,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,455,2,0.5,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,457,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,463,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,469,3,0.6666666666666666,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,484,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,485,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,489,1,0.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,491,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,493,6,1.0,0.0,0.0,0.0
raw_flipmine_s11,logistic_static,502,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,1,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,10,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,13,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,15,5,0.2,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,16,4,0.5,0.25,0.0,0.0
raw_flipmine_s11,ranking_static,35,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,ranking_static,37,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,39,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,49,1,1.0,1.0,0.0,0.0
raw_flipmine_s11,ranking_static,53,1,1.0,0.0,1.0,0.0
raw_flipmine_s11,ranking_static,55,2,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,66,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,81,3,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,82,4,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,84,8,0.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,87,1,1.0,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,90,10,1.0,0.7,0.5,0.5
raw_flipmine_s11,ranking_static,96,2,0.5,0.0,0.0,0.0
raw_flipmine_s11,ranking_static,98,2,1.0,0.0,1.0,1.0
